ID	mRNA	ORF_strand	ORF_frame	ORF_start	ORF_end	ORF	Fickett	Hexamer	Coding_prob
TCONS_00001251_ORF_1_ORF_1	3671	+	1	70	2553	2484	1.0959	0.310685242344528	0.99999999999091
TCONS_00001251_ORF_1_ORF_2	3671	+	2	503	760	258	0.9443	-0.0945535386462583	0.0785703395941359
TCONS_00001251_ORF_1_ORF_3	3671	+	2	1523	1699	177	1.213	0.0511245937812868	0.173951687991919
TCONS_00001251_ORF_1_ORF_4	3671	+	1	2917	3084	168	0.7776	-0.24810125540299	0.00685942474221408
TCONS_00001251_ORF_1_ORF_5	3671	+	3	3234	3401	168	1.0963	0.0495874166293725	0.112029260741291
TCONS_00001251_ORF_1_ORF_6	3671	+	2	1709	1852	144	1.0201	-0.250326455105959	0.0118756235952034
TCONS_00001251_ORF_1_ORF_7	3671	+	2	2681	2818	138	0.8993	-0.455882055366037	0.00212419950781603
TCONS_00001251_ORF_1_ORF_8	3671	+	2	3440	3559	120	0.6326	-0.388279766005402	0.00104494530179178
TCONS_00001251_ORF_1_ORF_9	3671	+	2	2357	2470	114	1.2072	-0.0606963598294607	0.0492069285736635
TCONS_00001251_ORF_1_ORF_10	3671	+	2	1880	1981	102	1.2244	0.123765831738945	0.128212461488081
TCONS_00001251_ORF_1_ORF_11	3671	+	2	164	262	99	0.9419	0.243527937545741	0.0999755433644368
TCONS_00001251_ORF_1_ORF_12	3671	+	1	2635	2715	81	0.9318	-0.119806810337891	0.00957945504460567
TCONS_00001251_ORF_1_ORF_13	3671	+	3	3060	3134	75	0.9152	-0.0287374288808554	0.0146259392570117
TCONS_00001251_ORF_1_ORF_14	3671	+	1	3577	3648	72	0.4152	-0.355408564198794	0.000352642334709155
TCONS_00001251_ORF_1_ORF_15	3671	+	3	1434	1493	60	0.6016	0.021354696478423	0.00573679381828912
TCONS_00001251_ORF_1_ORF_16	3671	+	2	377	427	51	1.2407	-0.213370992774712	0.0112387418781569
TCONS_00001255_ORF_1_ORF_1	3224	+	2	23	2110	2088	1.0959	0.338574310097249	0.999999999371201
TCONS_00001255_ORF_1_ORF_2	3224	+	3	456	713	258	0.9443	-0.0945535386462583	0.0803631894713129
TCONS_00001255_ORF_1_ORF_3	3224	+	1	2791	2958	168	1.0963	0.0495874166293725	0.114490724997368
TCONS_00001255_ORF_1_ORF_4	3224	+	2	2474	2641	168	0.7776	-0.24810125540299	0.00702842737102516
TCONS_00001255_ORF_1_ORF_5	3224	+	3	2238	2375	138	0.8993	-0.455882055366037	0.00217679128587553
TCONS_00001255_ORF_1_ORF_6	3224	+	3	2997	3116	120	0.6326	-0.388279766005402	0.0010708451486003
TCONS_00001255_ORF_1_ORF_7	3224	+	3	1914	2027	114	1.2072	-0.0606963598294607	0.0503663766116025
TCONS_00001255_ORF_1_ORF_8	3224	+	3	1437	1538	102	1.2244	0.123765831738945	0.130977049580749
TCONS_00001255_ORF_1_ORF_9	3224	+	3	117	215	99	0.9419	0.243527937545741	0.102202650150768
TCONS_00001255_ORF_1_ORF_10	3224	+	2	2192	2272	81	0.9318	-0.119806810337891	0.00981481153450387
TCONS_00001255_ORF_1_ORF_11	3224	+	1	2617	2691	75	0.9152	-0.0287374288808554	0.01498340650846
TCONS_00001255_ORF_1_ORF_12	3224	+	2	3134	3205	72	0.4152	-0.355408564198794	0.000361389078784023
TCONS_00001255_ORF_1_ORF_13	3224	+	3	1224	1283	60	0.6616	-0.432454551981439	0.000462869945248298
TCONS_00001255_ORF_1_ORF_14	3224	+	3	330	380	51	1.2407	-0.213370992774712	0.0115143912433574
TCONS_00001301_ORF_1_ORF_1	1606	+	2	110	1528	1419	1.2914	0.57259361358774	0.999999873786862
TCONS_00001301_ORF_1_ORF_2	1606	+	3	1398	1595	198	0.7021	0.06809737136298	0.0537649938361397
TCONS_00001301_ORF_1_ORF_3	1606	+	3	273	422	150	1.3088	-0.234841973325505	0.0410202043322814
TCONS_00001301_ORF_1_ORF_4	1606	+	3	480	569	90	1.3129	-0.264035661567099	0.0182334423824287
TCONS_00001301_ORF_1_ORF_5	1606	+	3	831	896	66	1.0889	-0.136171817155711	0.0140517542189774
TCONS_00001301_ORF_1_ORF_6	1606	+	3	978	1040	63	1.1112	-0.128947048459292	0.0153117242234588
TCONS_00001301_ORF_1_ORF_7	1606	+	3	1140	1199	60	0.6579	-0.333506910234987	0.000909961956059105
TCONS_00001301_ORF_1_ORF_8	1606	+	3	651	701	51	1.3108	-0.25754520541095	0.0122455184726313
TCONS_00001309_ORF_1_ORF_1	4974	+	2	47	1231	1185	1.2297	0.584600872322939	0.999997606726587
TCONS_00001309_ORF_1_ORF_2	4974	+	1	2452	2970	519	1.2148	0.578314372474532	0.995513786768241
TCONS_00001309_ORF_1_ORF_3	4974	+	3	3156	3473	318	0.7862	0.0735349458424167	0.199871351463448
TCONS_00001309_ORF_1_ORF_4	4974	+	2	3098	3412	315	0.8476	-0.054676317589812	0.120571729049335
TCONS_00001309_ORF_1_ORF_5	4974	+	1	3421	3696	276	0.5884	-0.105960991583932	0.0258799031628805
TCONS_00001309_ORF_1_ORF_6	4974	+	2	3968	4237	270	0.9687	-0.146204676190519	0.0673299734684462
TCONS_00001309_ORF_1_ORF_7	4974	+	2	1745	1927	183	0.6973	-0.135050647060567	0.0113215406997427
TCONS_00001309_ORF_1_ORF_8	4974	+	2	1568	1741	174	0.8732	0.0254886004723879	0.0478888648549542
TCONS_00001309_ORF_1_ORF_9	4974	+	1	3904	4056	153	1.1454	0.213096480877911	0.240860625663241
TCONS_00001309_ORF_1_ORF_10	4974	+	3	504	653	150	1.3088	-0.234841973325505	0.0343407936576052
TCONS_00001309_ORF_1_ORF_11	4974	+	2	3761	3907	147	0.5667	-0.0368268019218623	0.00877900619137636
TCONS_00001309_ORF_1_ORF_12	4974	+	1	1483	1617	135	0.447	-0.213362440704797	0.00175291405859873
TCONS_00001309_ORF_1_ORF_13	4974	+	1	4270	4383	114	0.8862	-0.11322186443016	0.011452961886128
TCONS_00001309_ORF_1_ORF_14	4974	+	3	2310	2414	105	0.6871	-0.0955605897376741	0.0058361183096913
TCONS_00001309_ORF_1_ORF_15	4974	+	3	1185	1283	99	0.7284	0.026193112358398	0.0130767053441913
TCONS_00001309_ORF_1_ORF_16	4974	+	1	3061	3150	90	1.3494	0.219221423831301	0.247422072494333
TCONS_00001309_ORF_1_ORF_17	4974	+	3	711	800	90	1.3129	-0.264035661567099	0.0152056180622409
TCONS_00001309_ORF_1_ORF_18	4974	+	3	3864	3953	90	0.539	-0.122965630280095	0.00251621387635885
TCONS_00001309_ORF_1_ORF_19	4974	+	3	4800	4886	87	0.8806	-0.0975152047023204	0.00915688033612532
TCONS_00001309_ORF_1_ORF_20	4974	+	2	2954	3034	81	0.6166	-0.153498915970609	0.00247026891853173
TCONS_00001309_ORF_1_ORF_21	4974	+	3	1062	1142	81	0.8805	-0.153057243509075	0.00612905554259331
TCONS_00001309_ORF_1_ORF_22	4974	+	3	1944	2021	78	1.108	-0.210623789248202	0.00912809044813657
TCONS_00001309_ORF_1_ORF_23	4974	+	2	2063	2134	72	0.768	-0.231916402062806	0.00233920374187093
TCONS_00001309_ORF_1_ORF_24	4974	+	1	4612	4680	69	1.1708	-0.0922733301824178	0.0207700673437785
TCONS_00001309_ORF_1_ORF_25	4974	+	2	2534	2596	63	1.1112	-0.128947048459292	0.0127627698300418
TCONS_00001309_ORF_1_ORF_26	4974	+	3	240	302	63	1.2887	-0.0637910595717331	0.0341871273023513
TCONS_00001309_ORF_1_ORF_27	4974	+	2	2696	2755	60	0.6579	-0.333506910234987	0.000756637670644338
TCONS_00001309_ORF_1_ORF_28	4974	+	1	1225	1278	54	0.7298	0.00628601711266977	0.00708132803178789
TCONS_00001309_ORF_1_ORF_29	4974	+	3	882	932	51	1.3108	-0.25754520541095	0.0102017094180517
TCONS_00001256_ORF_1_ORF_1	3145	+	1	70	2031	1962	1.0668	0.331220168983216	0.999999997036625
TCONS_00001256_ORF_1_ORF_2	3145	+	2	503	760	258	0.9443	-0.0945535386462583	0.0806839038548361
TCONS_00001256_ORF_1_ORF_3	3145	+	1	2395	2562	168	0.7776	-0.24810125540299	0.00705872287176349
TCONS_00001256_ORF_1_ORF_4	3145	+	3	2712	2879	168	1.0963	0.0495874166293725	0.114930614940224
TCONS_00001256_ORF_1_ORF_5	3145	+	2	2159	2296	138	0.8993	-0.455882055366037	0.00218622022205654
TCONS_00001256_ORF_1_ORF_6	3145	+	2	2918	3037	120	0.6326	-0.388279766005402	0.0010754887587535
TCONS_00001256_ORF_1_ORF_7	3145	+	2	1835	1948	114	1.2072	-0.0606963598294607	0.0505739627046271
TCONS_00001256_ORF_1_ORF_8	3145	+	2	1358	1459	102	1.2244	0.123765831738945	0.131470877906326
TCONS_00001256_ORF_1_ORF_9	3145	+	2	164	262	99	0.9419	0.243527937545741	0.102600797881913
TCONS_00001256_ORF_1_ORF_10	3145	+	1	2113	2193	81	0.9318	-0.119806810337891	0.00985699830649223
TCONS_00001256_ORF_1_ORF_11	3145	+	3	2538	2612	75	0.9152	-0.0287374288808554	0.0150474717208814
TCONS_00001256_ORF_1_ORF_12	3145	+	1	3055	3126	72	0.4152	-0.355408564198794	0.000362957323286696
TCONS_00001256_ORF_1_ORF_13	3145	+	2	1271	1330	60	0.6616	-0.432454551981439	0.000464878360219983
TCONS_00001256_ORF_1_ORF_14	3145	+	2	377	427	51	1.2407	-0.213370992774712	0.0115637979646316
TCONS_00001254_ORF_1_ORF_1	3791	+	1	1210	2673	1464	1.2075	0.287931226477332	0.999999353900435
TCONS_00001254_ORF_1_ORF_2	3791	+	2	266	1228	963	0.9198	0.272230647959932	0.99947949474282
TCONS_00001254_ORF_1_ORF_3	3791	+	3	492	749	258	0.9443	-0.0945535386462583	0.0780953038610896
TCONS_00001254_ORF_1_ORF_4	3791	+	2	1517	1693	177	1.213	0.0511245937812868	0.173008254164526
TCONS_00001254_ORF_1_ORF_5	3791	+	1	70	237	168	1.2565	0.590568686798424	0.852996836345535
TCONS_00001254_ORF_1_ORF_6	3791	+	1	3037	3204	168	0.7776	-0.24810125540299	0.00681474613973075
TCONS_00001254_ORF_1_ORF_7	3791	+	3	3354	3521	168	1.0963	0.0495874166293725	0.111376384382703
TCONS_00001254_ORF_1_ORF_8	3791	+	2	1703	1846	144	1.0201	-0.250326455105959	0.0117986603301
TCONS_00001254_ORF_1_ORF_9	3791	+	2	2801	2938	138	0.8993	-0.455882055366037	0.00211029807815962
TCONS_00001254_ORF_1_ORF_10	3791	+	2	3560	3679	120	0.6326	-0.388279766005402	0.00103809950341055
TCONS_00001254_ORF_1_ORF_11	3791	+	2	2477	2590	114	1.2072	-0.0606963598294607	0.0489000023045916
TCONS_00001254_ORF_1_ORF_12	3791	+	2	2000	2101	102	1.2244	0.123765831738945	0.127478813313651
TCONS_00001254_ORF_1_ORF_13	3791	+	1	2755	2835	81	0.9318	-0.119806810337891	0.00951722940764978
TCONS_00001254_ORF_1_ORF_14	3791	+	3	3180	3254	75	0.9152	-0.0287374288808554	0.0145314139335972
TCONS_00001254_ORF_1_ORF_15	3791	+	1	3697	3768	72	0.4152	-0.355408564198794	0.000350330462115235
TCONS_00001254_ORF_1_ORF_16	3791	+	2	164	223	60	1.1041	0.0772680201461053	0.0435140988343987
TCONS_00001254_ORF_1_ORF_17	3791	+	3	1428	1487	60	0.6016	0.021354696478423	0.00569938546671507
TCONS_00001254_ORF_1_ORF_18	3791	+	3	366	416	51	1.2407	-0.213370992774712	0.0111658594604256
TCONS_00001300_ORF_1_ORF_1	1888	+	1	79	1620	1542	1.2871	0.638668579152048	0.999999977996644
TCONS_00001300_ORF_1_ORF_2	1888	+	3	51	218	168	1.2439	0.0507642847712122	0.189007709815198
TCONS_00001300_ORF_1_ORF_3	1888	+	2	461	610	150	1.3088	-0.234841973325505	0.0404162489094488
TCONS_00001300_ORF_1_ORF_4	1888	+	2	1586	1699	114	1.0656	0.0012017026691676	0.0485218491350292
TCONS_00001300_ORF_1_ORF_5	1888	+	3	1653	1766	114	0.8862	-0.11322186443016	0.0135359399470933
TCONS_00001300_ORF_1_ORF_6	1888	+	2	668	757	90	1.3129	-0.264035661567099	0.017958701935057
TCONS_00001300_ORF_1_ORF_7	1888	+	2	1019	1084	66	1.0889	-0.136171817155711	0.0138391350143543
TCONS_00001300_ORF_1_ORF_8	1888	+	2	125	187	63	1.2887	-0.0637910595717331	0.0402365292061505
TCONS_00001300_ORF_1_ORF_9	1888	+	2	1166	1228	63	1.1112	-0.128947048459292	0.0150803318243108
TCONS_00001300_ORF_1_ORF_10	1888	+	2	1328	1387	60	0.6579	-0.333506910234987	0.000896012473177035
TCONS_00001300_ORF_1_ORF_11	1888	+	2	839	889	51	1.3108	-0.25754520541095	0.0120598953929509
TCONS_00001303_ORF_1_ORF_1	952	+	2	86	952	867	1.2319	0.629778372534819	0.999949190963127
TCONS_00001303_ORF_1_ORF_2	952	+	3	519	668	150	1.3088	-0.234841973325505	0.0424542848866302
TCONS_00001303_ORF_1_ORF_3	952	+	3	726	815	90	1.3129	-0.264035661567099	0.018886579094994
TCONS_00001303_ORF_1_ORF_4	952	+	3	897	947	51	1.3108	-0.25754520541095	0.0126869346772825
TCONS_00001299_ORF_1_ORF_1	2479	+	1	82	1773	1692	1.282	0.627909416227394	0.999999995389676
TCONS_00001299_ORF_1_ORF_2	2479	+	2	614	763	150	1.3088	-0.234841973325505	0.0391780310597527
TCONS_00001299_ORF_1_ORF_3	2479	+	2	1739	1852	114	1.0656	0.0012017026691676	0.0470474782738864
TCONS_00001299_ORF_1_ORF_4	2479	+	3	1806	1919	114	0.8862	-0.11322186443016	0.0131099932033267
TCONS_00001299_ORF_1_ORF_5	2479	+	2	821	910	90	1.3129	-0.264035661567099	0.0173960347508145
TCONS_00001299_ORF_1_ORF_6	2479	+	2	2336	2422	87	0.8806	-0.0975152047023204	0.0104852347631121
TCONS_00001299_ORF_1_ORF_7	2479	+	3	2148	2216	69	1.1708	-0.0922733301824178	0.023742734831242
TCONS_00001299_ORF_1_ORF_8	2479	+	2	1172	1237	66	1.0889	-0.136171817155711	0.0134037770165962
TCONS_00001299_ORF_1_ORF_9	2479	+	2	275	337	63	1.2887	-0.0637910595717331	0.0390035935641569
TCONS_00001299_ORF_1_ORF_10	2479	+	2	1319	1381	63	1.1112	-0.128947048459292	0.0146065060068189
TCONS_00001299_ORF_1_ORF_11	2479	+	2	1481	1540	60	0.6579	-0.333506910234987	0.000867467128721067
TCONS_00001299_ORF_1_ORF_12	2479	+	2	992	1042	51	1.3108	-0.25754520541095	0.0116798466289772
TCONS_00001289_ORF_1_ORF_1	3596	+	2	23	2482	2460	1.0959	0.313135392112802	0.999999999988334
TCONS_00001289_ORF_1_ORF_2	3596	+	3	456	713	258	0.9443	-0.0945535386462583	0.0788685777115906
TCONS_00001289_ORF_1_ORF_3	3596	+	3	1452	1628	177	1.213	0.0511245937812868	0.17454339377861
TCONS_00001289_ORF_1_ORF_4	3596	+	1	3163	3330	168	1.0963	0.0495874166293725	0.112439004738848
TCONS_00001289_ORF_1_ORF_5	3596	+	2	2846	3013	168	0.7776	-0.24810125540299	0.00688749646503266
TCONS_00001289_ORF_1_ORF_6	3596	+	3	1638	1781	144	1.0201	-0.250326455105959	0.0119239772945751
TCONS_00001289_ORF_1_ORF_7	3596	+	3	2610	2747	138	0.8993	-0.455882055366037	0.00213293426656768
TCONS_00001289_ORF_1_ORF_8	3596	+	3	3369	3488	120	0.6326	-0.388279766005402	0.00104924680803825
TCONS_00001289_ORF_1_ORF_9	3596	+	3	2286	2399	114	1.2072	-0.0606963598294607	0.0493996842311156
TCONS_00001289_ORF_1_ORF_10	3596	+	3	1809	1910	102	1.2244	0.123765831738945	0.128672818139184
TCONS_00001289_ORF_1_ORF_11	3596	+	3	117	215	99	0.9419	0.243527937545741	0.10034618322306
TCONS_00001289_ORF_1_ORF_12	3596	+	2	2564	2644	81	0.9318	-0.119806810337891	0.00961855049514631
TCONS_00001289_ORF_1_ORF_13	3596	+	1	2989	3063	75	0.9152	-0.0287374288808554	0.0146853249239335
TCONS_00001289_ORF_1_ORF_14	3596	+	2	3506	3577	72	0.4152	-0.355408564198794	0.000354094993313912
TCONS_00001289_ORF_1_ORF_15	3596	+	1	1363	1422	60	0.6016	0.021354696478423	0.00576029789871585
TCONS_00001289_ORF_1_ORF_16	3596	+	3	330	380	51	1.2407	-0.213370992774712	0.0112845320155811
TCONS_00001276_ORF_1_ORF_1	4882	+	1	1288	3768	2481	1.143	0.195965532753572	0.999999999982868
TCONS_00001276_ORF_1_ORF_2	4882	+	1	70	1242	1173	1.0502	0.325306771006115	0.999975612164592
TCONS_00001276_ORF_1_ORF_3	4882	+	2	503	760	258	0.9443	-0.0945535386462583	0.0738956570940727
TCONS_00001276_ORF_1_ORF_4	4882	+	2	1520	1696	177	1.213	0.0511245937812868	0.164615955651702
TCONS_00001276_ORF_1_ORF_5	4882	+	1	4132	4299	168	0.7776	-0.24810125540299	0.00642157669646332
TCONS_00001276_ORF_1_ORF_6	4882	+	3	4449	4616	168	1.0963	0.0495874166293725	0.105592005778328
TCONS_00001276_ORF_1_ORF_7	4882	+	2	3896	4033	138	0.8993	-0.455882055366037	0.0019880034196482
TCONS_00001276_ORF_1_ORF_8	4882	+	2	4655	4774	120	0.6326	-0.388279766005402	0.000977879328662674
TCONS_00001276_ORF_1_ORF_9	4882	+	2	3572	3685	114	1.2072	-0.0606963598294607	0.0461916952399773
TCONS_00001276_ORF_1_ORF_10	4882	+	2	2861	2971	111	1.098	-0.108843542880684	0.0234346164143491
TCONS_00001276_ORF_1_ORF_11	4882	+	2	3095	3196	102	1.2244	0.123765831738945	0.120971995502649
TCONS_00001276_ORF_1_ORF_12	4882	+	2	164	262	99	0.9419	0.243527937545741	0.0941574584652648
TCONS_00001276_ORF_1_ORF_13	4882	+	1	3850	3930	81	0.9318	-0.119806810337891	0.00896955120127476
TCONS_00001276_ORF_1_ORF_14	4882	+	2	2636	2710	75	0.9063	-0.050706866696873	0.0116512539298521
TCONS_00001276_ORF_1_ORF_15	4882	+	3	4275	4349	75	0.9152	-0.0287374288808554	0.0136991804374254
TCONS_00001276_ORF_1_ORF_16	4882	+	1	4792	4863	72	0.4152	-0.355408564198794	0.000329994604755678
TCONS_00001276_ORF_1_ORF_17	4882	+	2	1706	1774	69	0.9676	-0.265138246440084	0.00369281721491534
TCONS_00001276_ORF_1_ORF_18	4882	+	2	3008	3067	60	0.6616	-0.432454551981439	0.000422663385998773
TCONS_00001276_ORF_1_ORF_19	4882	+	3	1431	1490	60	0.6016	0.021354696478423	0.00537021761478857
TCONS_00001276_ORF_1_ORF_20	4882	+	2	377	427	51	1.2407	-0.213370992774712	0.0105243172941577
TCONS_00001291_ORF_1_ORF_1	3596	+	2	23	2482	2460	1.0959	0.314966027822353	0.999999999988462
TCONS_00001291_ORF_1_ORF_2	3596	+	3	456	713	258	0.9443	-0.0945535386462583	0.0788685777115906
TCONS_00001291_ORF_1_ORF_3	3596	+	3	1452	1628	177	1.213	0.0511245937812868	0.17454339377861
TCONS_00001291_ORF_1_ORF_4	3596	+	1	3163	3330	168	1.0963	0.0495874166293725	0.112439004738848
TCONS_00001291_ORF_1_ORF_5	3596	+	2	2846	3013	168	0.7776	-0.24810125540299	0.00688749646503266
TCONS_00001291_ORF_1_ORF_6	3596	+	3	1638	1781	144	1.0201	-0.250326455105959	0.0119239772945751
TCONS_00001291_ORF_1_ORF_7	3596	+	3	2610	2747	138	0.8993	-0.455882055366037	0.00213293426656768
TCONS_00001291_ORF_1_ORF_8	3596	+	3	3369	3488	120	0.6326	-0.388279766005402	0.00104924680803825
TCONS_00001291_ORF_1_ORF_9	3596	+	3	2286	2399	114	1.2072	-0.0606963598294607	0.0493996842311156
TCONS_00001291_ORF_1_ORF_10	3596	+	3	1809	1910	102	1.2244	0.123765831738945	0.128672818139184
TCONS_00001291_ORF_1_ORF_11	3596	+	3	117	215	99	0.9419	0.243527937545741	0.10034618322306
TCONS_00001291_ORF_1_ORF_12	3596	+	2	2564	2644	81	0.9318	-0.119806810337891	0.00961855049514631
TCONS_00001291_ORF_1_ORF_13	3596	+	1	2989	3063	75	0.9152	-0.0287374288808554	0.0146853249239335
TCONS_00001291_ORF_1_ORF_14	3596	+	2	3506	3577	72	0.4152	-0.355408564198794	0.000354094993313912
TCONS_00001291_ORF_1_ORF_15	3596	+	1	1363	1422	60	0.6016	0.021354696478423	0.00576029789871585
TCONS_00001291_ORF_1_ORF_16	3596	+	3	330	380	51	1.2407	-0.213370992774712	0.0112845320155811
TCONS_00001274_ORF_1_ORF_1	4814	+	2	23	3700	3678	1.068	0.240277665713008	1
TCONS_00001274_ORF_1_ORF_2	4814	+	3	456	713	258	0.9443	-0.0945535386462583	0.0741512248990099
TCONS_00001274_ORF_1_ORF_3	4814	+	3	1452	1628	177	1.213	0.0511245937812868	0.165129334888795
TCONS_00001274_ORF_1_ORF_4	4814	+	1	4381	4548	168	1.0963	0.0495874166293725	0.105944654744365
TCONS_00001274_ORF_1_ORF_5	4814	+	2	4064	4231	168	0.7776	-0.24810125540299	0.00644540979887961
TCONS_00001274_ORF_1_ORF_6	4814	+	3	3828	3965	138	0.8993	-0.455882055366037	0.0019954147613147
TCONS_00001274_ORF_1_ORF_7	4814	+	3	4587	4706	120	0.6326	-0.388279766005402	0.000981528598311651
TCONS_00001274_ORF_1_ORF_8	4814	+	3	3504	3617	114	1.2072	-0.0606963598294607	0.0463562449955433
TCONS_00001274_ORF_1_ORF_9	4814	+	3	2793	2903	111	1.098	-0.108843542880684	0.023520097165502
TCONS_00001274_ORF_1_ORF_10	4814	+	3	3027	3128	102	1.2244	0.123765831738945	0.121369039393784
TCONS_00001274_ORF_1_ORF_11	4814	+	3	117	215	99	0.9419	0.243527937545741	0.0944759529281846
TCONS_00001274_ORF_1_ORF_12	4814	+	2	3782	3862	81	0.9318	-0.119806810337891	0.00900275519564503
TCONS_00001274_ORF_1_ORF_13	4814	+	1	4207	4281	75	0.9152	-0.0287374288808554	0.0137496499287478
TCONS_00001274_ORF_1_ORF_14	4814	+	3	2568	2642	75	0.9063	-0.050706866696873	0.011694268060794
TCONS_00001274_ORF_1_ORF_15	4814	+	2	4724	4795	72	0.4152	-0.355408564198794	0.00033122688684655
TCONS_00001274_ORF_1_ORF_16	4814	+	3	1638	1706	69	0.9676	-0.265138246440084	0.00370656055373378
TCONS_00001274_ORF_1_ORF_17	4814	+	1	1363	1422	60	0.6016	0.021354696478423	0.00539016986135872
TCONS_00001274_ORF_1_ORF_18	4814	+	3	2940	2999	60	0.6616	-0.432454551981439	0.000424241569555899
TCONS_00001274_ORF_1_ORF_19	4814	+	3	330	380	51	1.2407	-0.213370992774712	0.0105632154629377
TCONS_00001290_ORF_1_ORF_1	3931	+	1	1174	2817	1644	1.1873	0.256754749889975	0.999999887422256
TCONS_00001290_ORF_1_ORF_2	3931	+	2	23	1192	1170	1.0502	0.329669822972468	0.999976686601661
TCONS_00001290_ORF_1_ORF_3	3931	+	3	456	713	258	0.9443	-0.0945535386462583	0.0775444188613668
TCONS_00001290_ORF_1_ORF_4	3931	+	2	1481	1657	177	1.213	0.0511245937812868	0.171912700861881
TCONS_00001290_ORF_1_ORF_5	3931	+	1	3181	3348	168	0.7776	-0.24810125540299	0.0067629862737834
TCONS_00001290_ORF_1_ORF_6	3931	+	3	3498	3665	168	1.0963	0.0495874166293725	0.110618903677744
TCONS_00001290_ORF_1_ORF_7	3931	+	2	2945	3082	138	0.8993	-0.455882055366037	0.00209419444318362
TCONS_00001290_ORF_1_ORF_8	3931	+	2	3704	3823	120	0.6326	-0.388279766005402	0.0010301693439379
TCONS_00001290_ORF_1_ORF_9	3931	+	2	2621	2734	114	1.2072	-0.0606963598294607	0.0485442169599668
TCONS_00001290_ORF_1_ORF_10	3931	+	2	2144	2245	102	1.2244	0.123765831738945	0.126627424130983
TCONS_00001290_ORF_1_ORF_11	3931	+	3	117	215	99	0.9419	0.243527937545741	0.098700065793464
TCONS_00001290_ORF_1_ORF_12	3931	+	2	2021	2116	96	0.7136	-0.272420353925233	0.00210103630157145
TCONS_00001290_ORF_1_ORF_13	3931	+	1	2899	2979	81	0.9318	-0.119806810337891	0.0094451386422264
TCONS_00001290_ORF_1_ORF_14	3931	+	3	3324	3398	75	0.9152	-0.0287374288808554	0.0144218949294699
TCONS_00001290_ORF_1_ORF_15	3931	+	1	3841	3912	72	0.4152	-0.355408564198794	0.000347652419662297
TCONS_00001290_ORF_1_ORF_16	3931	+	2	1667	1735	69	0.9676	-0.265138246440084	0.00388971750926055
TCONS_00001290_ORF_1_ORF_17	3931	+	3	1392	1451	60	0.6016	0.021354696478423	0.00565604882716019
TCONS_00001290_ORF_1_ORF_18	3931	+	3	330	380	51	1.2407	-0.213370992774712	0.0110814204259364
TCONS_00001316_ORF_1_ORF_1	404	+	2	47	403	357	0.98	0.281027044184408	0.773290600683103
TCONS_00001315_ORF_1_ORF_1	598	+	2	47	598	552	0.9814	0.237031187875562	0.958346327218454
TCONS_00001315_ORF_1_ORF_2	598	+	3	501	572	72	0.8255	-0.358004760354068	0.00168788825252167
TCONS_00001321_ORF_1_ORF_1	4897	+	1	199	3396	3198	0.9554	0.147784901071904	1
TCONS_00001321_ORF_1_ORF_2	4897	+	2	2459	2704	246	0.8344	0.173638274036908	0.195479470632826
TCONS_00001321_ORF_1_ORF_3	4897	+	2	1970	2197	228	0.7487	0.157928896184776	0.118477958368588
TCONS_00001321_ORF_1_ORF_4	4897	+	2	2222	2425	204	1.0895	0.129591843558393	0.218813815232708
TCONS_00001321_ORF_1_ORF_5	4897	+	2	1547	1726	180	0.904	-0.0434730791481281	0.0380246010066704
TCONS_00001321_ORF_1_ORF_6	4897	+	3	3780	3941	162	0.4858	-0.234708000226273	0.00238966685129061
TCONS_00001321_ORF_1_ORF_7	4897	+	2	4328	4480	153	0.5142	-0.313105091447477	0.00148221452754221
TCONS_00001321_ORF_1_ORF_8	4897	+	2	4082	4231	150	0.8821	-0.0578627859795588	0.0234488948175243
TCONS_00001321_ORF_1_ORF_9	4897	+	3	3054	3203	150	0.8146	0.0273305364757569	0.0309209848264867
TCONS_00001321_ORF_1_ORF_10	4897	+	1	4165	4299	135	0.9644	-0.0449158986299965	0.0283393970614591
TCONS_00001321_ORF_1_ORF_11	4897	+	1	4681	4803	123	0.5679	0.0226111665025497	0.00969850906332502
TCONS_00001321_ORF_1_ORF_12	4897	+	1	3847	3948	102	0.6556	-0.674808736111945	0.000152102923884986
TCONS_00001321_ORF_1_ORF_13	4897	+	2	710	802	93	1.1446	-0.0534118634386884	0.0312188165794493
TCONS_00001321_ORF_1_ORF_14	4897	+	3	804	890	87	1.1369	-0.309266625571955	0.00617357088835291
TCONS_00001321_ORF_1_ORF_15	4897	+	2	1145	1225	81	1.0659	0.0539039514721349	0.0395687850540986
TCONS_00001321_ORF_1_ORF_16	4897	+	1	3553	3624	72	0.7377	-0.435711296271994	0.000615466968042258
TCONS_00001321_ORF_1_ORF_17	4897	+	2	3044	3112	69	0.9483	-0.192880005404267	0.00534339741308177
TCONS_00001321_ORF_1_ORF_18	4897	+	2	3545	3610	66	0.5905	-0.314577906097197	0.000722555836736475
TCONS_00001321_ORF_1_ORF_19	4897	+	3	2559	2624	66	0.944	-0.0272601001869699	0.0137904181426204
TCONS_00001321_ORF_1_ORF_20	4897	+	2	1463	1525	63	1.2591	0.0793473132652214	0.0710723824639203
TCONS_00001321_ORF_1_ORF_21	4897	+	2	1760	1816	57	1.1892	-0.124725531254738	0.0160354753581056
TCONS_00001321_ORF_1_ORF_22	4897	+	2	1265	1318	54	1.1526	0.096272308123226	0.0504291698263181
